Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.10262939114446286,-0.1354347002581187,0.19427464671653816,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.19849906183195573,0.2420461517287292,0.10666740575678879,-0.23333783938810707,0.4315630376864191,-0.08922313296367712,-0.18221137710404292,0.7189265431946881,-0.04062030093990448,0.13669173158993697,0.727227596227474,-0.04288728015731509,0.19017325250818456,0.4432871781585458,-0.08443306742831407,0.18589739934895216,0.24012487401536697,0.10999869756316386,-0.023095353448218885,0.8034939894090279,-0.018126324267864088,-0.018165749220865574,1.0253253480269826,-0.010622918612934565,-0.01818730200512426,0.9514682854887417,0.12115005133298413,0.018532017652533365,0.9845373549388509,0.07977439810176858,-0.05084612124428745,0.985649955541851,0.079236289866379,0.05775870594728858,0.9490714307562609,-0.011466644156490749,-0.09516422742911561,0.9538291126335265,-0.019725138729928197,-0.006224513519524841,0.291268059922273,-0.03582623093976208
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.10380128193204151,-0.1361202781089508,0.1965119314120745,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.20097915596966268,0.24174255229792319,0.10708598680485039,-0.23424975164886513,0.4348628854504714,-0.09099292935766849,-0.18174427002083343,0.7236418074092825,-0.040892749396048964,0.13836804568543856,0.7324488338890321,-0.04271079769450223,0.19181454313950566,0.4469426652717388,-0.0849964628194294,0.18666779857290364,0.24115841849744116,0.1123790684415895,-0.022314328494528735,0.8088898140943419,-0.017902258210309763,-0.019372907537591553,1.0320435869894118,-0.009640669976451126,-0.0194280937768431,0.9574153927875895,0.12261161040412052,0.01866616092557639,0.9909082999108576,0.081237863380744,-0.052588444017051844,0.991946159114694,0.08060018793070269,0.05740493429424329,0.9552312711024937,-0.010903045256787812,-0.09583375346565841,0.9601951548421402,-0.019224444909240065,-0.005673257381118971,0.288701588535735,-0.03476204935518057
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.1050212075124673,-0.1366532980227056,0.19858132692544703,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.2034354018955555,0.24121536183200165,0.10715039968297117,-0.23510015489544825,0.43813688896089353,-0.0931211588088167,-0.1812945344941269,0.7281048107754596,-0.041477219421159506,0.13998889793971098,0.7374068157438621,-0.042527385723695965,0.19353508880768514,0.4503538217417116,-0.08530369275048343,0.18709454249290913,0.24231489200983386,0.11480208887521383,-0.021556288259391383,0.8139191889584348,-0.017830639288888714,-0.020527880390094275,1.03829494227291,-0.008749179031087177,-0.020612526102473647,0.9628157078482761,0.1239348152276558,0.018683944084933242,0.9967440476034537,0.0825585555017651,-0.054242830605049995,0.9976798659415763,0.08182869924702975,0.05707346341188588,0.9610085728094391,-0.010359269689599033,-0.09648173223193851,0.9660540498615517,-0.01854549403633953,-0.005820497655380147,0.28885417985608386,-0.03557883904229753
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.1062872630009991,-0.13703995783180606,0.20045374281858672,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.20586720334280376,0.24056670229247767,0.10687617594183414,-0.23589034842898204,0.44137288905873934,-0.09559020981815788,-0.1808619390149215,0.7323226297448371,-0.04235900516924821,0.14155502508711226,0.7421020591667039,-0.042337175162652944,0.19532669021046825,0.45352779043801505,-0.08536877028716781,0.1871587156306989,0.2437518630409233,0.11724330875833201,-0.020820992923211223,0.8185953316355812,-0.01790456472749194,-0.021631541415097783,1.044094355232808,-0.007944836900723064,-0.021741331920543786,0.9676942574092803,0.12512439744188822,0.018591495760358255,1.002066262185976,0.08374205317007384,-0.05581082864961811,1.0028753576617389,0.08292689449763307,0.056763865534745155,0.9664148502113498,-0.009835550228209994,-0.0971084186660298,0.971423857882907,-0.017717988182017877,-0.006142323602416719,0.2935617752947999,-0.03602362853289959
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.10759754351289577,-0.13728645536867518,0.20210008865342438,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.2082739640445769,0.24000342052958104,0.10627884713212228,-0.23662163155059182,0.444558726585062,-0.09838247088672811,-0.18044625207421544,0.7363023407690324,-0.04352340079432717,0.14306716386200025,0.7465350815322966,-0.042140296929129795,0.19718114804560014,0.45647171423019983,-0.08520570849517412,0.18684140250800335,0.24562690007908763,0.11967827798523921,-0.02010820266639264,0.8229314597600556,-0.01811713175001043,-0.022684764249326125,1.0494567672244353,-0.00722403470923913,-0.022815244169581403,0.9720760682090794,0.12618508868511596,0.01839494458160574,1.0068966078277606,0.08479393509091215,-0.057293985792092376,1.0075569159144222,0.08389984436478536,0.0564757128973499,0.9714616176424788,-0.009332119645906274,-0.09771406770600621,0.9763226390973522,-0.01677162941706642,-0.0059736607845154305,0.29025122408714155,-0.036372147936209645
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.10895014416341622,-0.1373989884657358,0.2034912739918909,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.2106550877340446,0.23975854461572077,0.10537394480451871,-0.23729530356140308,0.44768224238091525,-0.10148033051556354,-0.18004724216300683,0.7400510202996641,-0.04495570045040847,0.14452605099873275,0.7507064002153796,-0.04193688194088313,0.19909026301082605,0.459192735987817,-0.08482852044019389,0.18612368764655252,0.24809757161270493,0.12208254645023053,-0.019417677669340015,0.8269407909661315,-0.01846143758033519,-0.023688422529503327,1.0543971196031234,-0.006583163580515722,-0.023834995788114405,0.9759861669861517,0.12712162059563747,0.018100419178430034,1.011256748698144,0.0857197799695219,-0.05869384967380898,1.0117488223388669,0.08475261953075941,0.05620857773422891,0.9761603894370803,-0.008849210715973454,-0.09829893428994163,0.9807684536960329,-0.01573611981227644,-0.005620991206899864,0.28594448933047967,-0.03541208123188962
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.11034316006781929,-0.13738375495541094,0.20459820839591697,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.2130099781443764,0.2400651026233056,0.10417700050970641,-0.23791266376254125,0.45073127728735224,-0.1048661772057003,-0.17966467777229386,0.7435757447883495,-0.04664119829150422,0.1459324232316678,0.7546165325906924,-0.04172706111566959,0.20104583580389127,0.46169799858041727,-0.08425121918791875,0.18498665556807672,0.2513214461301531,0.12443166404760117,-0.018749178112457746,0.8306365428880835,-0.01893057944235721,-0.024643389892353422,1.0589303537242025,-0.006018614638433184,-0.02480131971467067,0.979449580478975,0.12793872481175098,0.01771404818058548,1.0151683489664636,0.08652516651114509,-0.06001196793610406,1.0154753585743133,0.08549029067782804,0.05596203227991094,0.9805226799294064,-0.008387056211697117,-0.0988632733559099,0.984779361870095,-0.014641161438439234,-0.005371868364825422,0.2869860347105324,-0.035718641674174344
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.11177468634136387,-0.13724695267012357,0.20539180142743355,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.2153380390087417,0.2411561226247445,0.10270354579836839,-0.23847501145513175,0.45369367214542644,-0.10852239945817448,-0.1792983273930747,0.7468835906867065,-0.04856518847162652,0.14728701729516308,0.7582659960329742,-0.04151096537124576,0.20303966712254098,0.46399464487755154,-0.08348781780404024,0.18341139079430613,0.25545609211981046,0.12670118067164624,-0.018102464176150197,0.8340319331601855,-0.019517654559967502,-0.02555053997460046,1.0630714109430026,-0.005526779006871862,-0.025714948887778092,0.982491335426027,0.12864113297175467,0.017241960217826386,1.018653072802054,0.08721567342102358,-0.06124988822031387,1.0187608062600018,0.08611792848826398,0.05573564876892478,0.9845600034537112,-0.007945888906362839,-0.09940733984198497,0.9883734238106842,-0.0135164563663461,-0.005362481623857315,0.28583570814791476,-0.03662121574547838
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.11324281809930879,-0.1369947794422966,0.2058429626483714,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.21763867406031026,0.24326463269244647,0.1009691122211877,-0.23898364594030008,0.4565572677961915,-0.11243138577402224,-0.1789479595163475,0.7499816344463531,-0.05071296514478746,0.14859056992357664,0.7616553079169645,-0.04128872562536831,0.20506355766452045,0.4660898177487707,-0.08255232935424996,0.18137897784697105,0.26065907807005506,0.1288666462166609,-0.017477296040821773,0.8371401794167123,-0.020215760157057058,-0.026410746412968478,1.0668352326148545,-0.005104047809712107,-0.026576616245964576,0.9851364585657858,0.12923357671394697,0.0166902839199071,1.0217325843742535,0.08779687940439934,-0.06240915816777453,1.0216294470351732,0.08664060364434006,0.05552899943579921,0.9882838743442475,-0.007525941573256204,-0.09993138868624071,0.9915686997089467,-0.012391706666788342,-0.005807970845591134,0.28980750005564815,-0.0358045010919633
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.11474565045691301,-0.1366334331043529,0.2059226016206613,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.21991128703225135,0.24662366089882035,0.09898923132884727,-0.23943986651917182,0.4593099050807006,-0.11657552465427963,-0.17861334263311052,0.7528769525189064,-0.053069822464999125,0.14984381785126633,0.7647849856174024,-0.04106047279579386,0.20710930812757475,0.4679906600636252,-0.08145876690423946,0.1788705012478016,0.26708797246926486,0.1309036105769403,-0.016873433886876857,0.8399744992919373,-0.02101799345751686,-0.02722488284418153,1.070236760095088,-0.004746812170834255,-0.027387054727758008,0.9874099766367295,0.12972078767662598,0.016065147916581913,1.0244285478523976,0.08827436316651421,-0.06349132541982228,1.0241055625390678,0.08706338682832902,0.055341656515063044,0.9917058069352679,-0.0071274469856627875,-0.10043567482675107,0.994383249756028,-0.011296614410557244,-0.004951254039333483,0.28420893527339536,-0.03653408905451287
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.11628127852943533,-0.13616911148871566,0.2056016279062342,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.22215528165773482,0.2514662353162751,0.09677943467203028,-0.23984497249287223,0.4619394248400074,-0.12093720459998285,-0.1782942452343618,0.7555766213559852,-0.05562105458627363,0.15104749781258997,0.7676555465090276,-0.04082633780027902,0.20916871920944932,0.4697043146916665,-0.08022114351970037,0.17586704551852808,0.2749003438058181,0.1327876236467796,-0.016290637894719837,0.8425481104201353,-0.02191745168523793,-0.027993822904963623,1.0732909347390345,-0.004451463214118659,-0.028146997271686278,0.9893369163773357,0.13010749749809014,0.015372680837605191,1.026762627405823,0.08865370341261024,-0.06449793761779325,1.0262134344109262,0.0873913487225037,0.055173192241245034,0.9948373155610268,-0.006750637916868178,-0.10092045320158988,0.996835134143074,-0.010260881668444114,-0.00471328305651994,0.28348274413654523,-0.036489111666781024
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.11784779743213464,-0.1356080124278076,0.20485095106702092,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.22437006166993012,0.2580253840172196,0.09435525380141967,-0.24020026316252685,0.4644336679151652,-0.125498814112168,-0.1779904358110996,0.7580877174092069,-0.05835195566262307,0.15220234654190548,0.7702675079665793,-0.040586451556580416,0.2112335916078893,0.4712379245024453,-0.07885347226632428,0.17234969518088072,0.28425376056809293,0.13449423532047394,-0.015728668244755082,0.8448742304355802,-0.022907232064111254,-0.028718440232038813,1.076012697902024,-0.0042143920634456645,-0.028857176816277277,0.9909423045260827,0.13039843781663774,0.014619011312731248,1.0287564872038664,0.08894047884792927,-0.06543054240302366,1.0279773442899889,0.08762956000913683,0.05502317884887397,0.997689914555777,-0.006395747140157952,-0.10138597874883107,0.9989424130612308,-0.00931421051124024,-0.004683217013083538,0.28505749043746553,-0.03664416586172828
-0.16174704182632169,-0.5888039358710208,0.21776863462138474,-0.11944330228026978,-0.13495633375405172,0.2036414806649522,-0.14464569949479317,0.29973753578236795,-0.05614372473898037,0.1333664681574074,0.2959835493742453,-0.04229439605484754,0.10800294733813111,-0.10963817581226544,0.16713774149394445,0.1187741013256029,-0.6058269260651759,0.21071803634809835,-0.2265550308020066,0.2665341350740627,0.09173222026769845,-0.24050703782926108,0.4667804751472274,-0.13024274169187117,-0.17770168285432206,0.760417317130189,-0.06124781984805953,0.15330910077357077,0.7726213873647967,-0.040340944982454684,0.21329572602063984,0.472598632365512,-0.0773697662098027,0.16829953475658965,0.2953057912444672,0.1359989954923184,-0.015187285117386989,0.8469660769725461,-0.023980431818027833,-0.02939960846213114,1.0784169909393866,-0.004031989842695615,-0.029518326300058906,0.9922511678214478,0.13059834027056694,0.0138102679717144,1.0304317914158636,0.08914026817771321,-0.0662906874168497,1.0294215738154961,0.0877830913705012,0.05489118857247862,1.0002751182537712,-0.00606300742881769,-0.10183250640654852,1.0007231467016438,-0.00848630300973692,-0.002771446565384736,0.2787048766685867,-0.036035898230876405
